Season,Player,Points,Rebounds,Assists,Steals,Blocks,Threes,Turnovers,Free Throw Attempts,Free Throw %,Field Goal Attempts,Field Goal %,No Play %,Position
2004,Raja Bell,36.6,9.64,4.28,2.52,0.52,2.48,4.44,9.92,0.786290323,32.2,0.408695652,0,SG
2004,Rafer Alston,33.52,9.04,14.88,4.56,0.72,6.44,5.12,5.36,0.768656716,30.56,0.37565445,0,PG
2004,Raef LaFrentz,22,13.16666667,4,1.333333333,2.166666667,1.333333333,1.833333333,0.52,0.769230769,4.96,0.459677419,0.76,C
2004,Qyntel Woods,9.739130435,5.913043478,2,0.869565217,0.608695652,0.434782609,2.260869565,2.4,0.633333333,9.48,0.371308017,0.08,SF
2004,Quincy Lewis,2.285714286,1,0.285714286,0.285714286,0.285714286,0.285714286,0.428571429,0,,0.8,0.35,0.72,SF
2004,Quentin Richardson,48.73913043,18,6.043478261,2.913043478,0.826086957,5.217391304,6.130434783,8.16,0.740196078,42.72,0.397940075,0.08,SG
2004,Primoz Brezec,3.111111111,1.666666667,0.333333333,0,0.333333333,0,0.666666667,0.24,0.666666667,1.04,0.461538462,0.64,C
2004,Predrag Drobnjak,16.60869565,8.52173913,1.695652174,0.956521739,1.043478261,0.47826087,2.086956522,3.44,0.848837209,15.16,0.393139842,0.08,C
2004,Nene,37.83333333,20.95833333,7,4.833333333,1.708333333,0,7.625,14.08,0.681818182,25.2,0.53015873,0.04,PF
2004,Popeye Jones,0,0.5,0,0,0,0,0,0,,0.08,0,0.92,PF
2004,Paul Shirley,7,5.333333333,1.333333333,0.333333333,0.333333333,0,3,0.12,0.333333333,0.92,0.434782609,0.88,PF
2004,Paul Pierce,76.5,21.75,17.08333333,5.458333333,2.166666667,4.791666667,12.625,25.24,0.81933439,59.88,0.402137609,0.04,SG
2004,Paul Grant,6.25,4.25,0.75,0.25,0.25,0,1.75,0.32,0.375,0.92,0.47826087,0.84,C
2004,Pau Gasol,57.54166667,25,8.25,1.833333333,5.5,0.166666667,7.791666667,20.44,0.714285714,41.96,0.482364156,0.04,PF
2004,Pat Garrity,2,0,1,0,0,0,0,0,,0.12,0.333333333,0.96,PF
2004,P.J. Brown,33.44,27.6,6.2,3.12,2.92,0,4.04,7.4,0.854054054,28.48,0.476123596,0,PF
2004,Othella Harrington,11.72727273,8.045454545,1.318181818,0.545454545,0.636363636,0,2.954545455,3.12,0.743589744,8.08,0.495049505,0.12,PF
2004,Omar Cook,2.333333333,1,4,1.666666667,0,0,1.666666667,0,,1.08,0.259259259,0.76,PG
2004,Oliver Miller,6.722222222,7.222222222,2,1.055555556,1.444444444,0,1.833333333,0.92,0.652173913,4,0.53,0.28,C
2004,Olden Polynice,0,1,0.5,0.5,0,0,2,0,,0,,0.92,C
2004,Nikoloz Tskitishvili,5.047619048,3,0.476190476,0.285714286,0.380952381,0.142857143,0.80952381,1.16,0.793103448,4.88,0.327868852,0.16,PF
2004,Peja Stojakovic,78.56,20.32,6.92,4.32,0.56,9.6,6.12,17,0.927058824,55.44,0.47979798,0,SF
2004,Maurice Taylor,35.91666667,16,4.458333333,1.791666667,1.958333333,0,6.208333333,6.96,0.735632184,30.6,0.479738562,0.04,PF
2004,Kenny Anderson,14.55555556,4.5,6.944444444,1.444444444,0.277777778,0.055555556,2.777777778,1.92,0.729166667,10.24,0.44140625,0.28,PG
2004,Matt Harpring,50.2,24.7,6.3,2.2,0.2,0.8,6.5,6.28,0.687898089,16.4,0.470731707,0.6,SF
2004,Lee Nailon,17.94736842,7.526315789,2,0.789473684,0.421052632,0,2.368421053,2.32,0.810344828,13.08,0.449541284,0.24,PF-SF
2004,Leandro Barbosa,23.91304348,5.347826087,7.173913043,4.043478261,0.304347826,3.608695652,5.217391304,2.44,0.770491803,18.8,0.446808511,0.08,PG
2004,LeBron James,68.91666667,18,19.375,5.416666667,2.416666667,2.625,11.375,18.4,0.754347826,59.68,0.41689008,0.04,SG
2004,Latrell Sprewell,55,12.4,11.44,3.52,0.84,3.96,6.32,11.8,0.813559322,50.64,0.409162717,0,SF
2004,Larry Hughes,57.4,16.3,7.4,4.75,1.3,3.95,7.6,13.4,0.797014925,40.36,0.397423191,0.2,SG
2004,Lamond Murray,13.13333333,6,1.866666667,1,0.466666667,1.4,2.533333333,1.4,0.685714286,8.6,0.353488372,0.4,SF
2004,Lamar Odom,54.84,31.04,13.08,3.4,2.84,2.44,9.44,18.32,0.742358079,45.08,0.430346051,0,PF
2004,Kyle Korver,13.2,4.44,1.6,1,0.32,3.24,1.64,0.96,0.791666667,13.08,0.351681957,0,SF
2004,Kwame Brown,33.54166667,22.91666667,4.666666667,2.75,2.166666667,0.041666667,5.833333333,13.36,0.682634731,23.56,0.488964346,0.04,PF
2004,Kurt Thomas,35.6,26.48,5.96,2.24,3.2,0,5.28,5.08,0.834645669,33.16,0.472858866,0,PF
2004,Kobe Bryant,64.875,14.95833333,13.75,4.666666667,1.166666667,2.958333333,7.125,21.32,0.851782364,47.12,0.43803056,0.04,SG
2004,Leon Smith,2,2,0,0,0,0,0,0,,0.08,0.5,0.96,C
2004,Kirk Penney,3,1,1,1,0,1,3,0,,0.24,0.166666667,0.96,SG
2004,Keyon Dooling,15,3.291666667,5.416666667,1.875,0.25,0.333333333,2.708333333,3.76,0.829787234,14.08,0.389204545,0.04,PG
2004,Kevin Willis,7.454545455,4.454545455,0.5,0.954545455,0.409090909,0,1.454545455,1.56,0.615384615,6,0.466666667,0.12,C
2004,Kevin Ollie,13.64,6.8,9.36,2.04,0.32,0.16,3.24,7.04,0.835227273,10.28,0.369649805,0,PG
2004,Kevin Garnett,79.48,45.56,16.36,4.8,7.12,0.44,8.48,18.6,0.791397849,64.44,0.499068901,0,PF
2004,Kerry Kittles,42.88,13.08,8.24,5,1.6,3.88,3.8,5.44,0.786764706,38.36,0.452554745,0,SG
2004,Keon Clark,4,7,1,1,0,0,0,0,,0.24,0.333333333,0.96,PF
2004,Kenyon Martin,47.2173913,26.82608696,6.956521739,4.130434783,3.565217391,0.304347826,7.304347826,11.76,0.683673469,36,0.487777778,0.08,PF
2004,Kenny Thomas,41.91666667,31.25,4.625,3.416666667,1.375,0.041666667,7.166666667,12.92,0.752321981,32.52,0.468634686,0.04,PF
2004,Kendrick Perkins,2.444444444,1.555555556,0.333333333,0,0.222222222,0,0.555555556,0.36,0.666666667,0.6,0.533333333,0.64,C
2004,Kendall Gill,28.36842105,10,4.684210526,3.421052632,0.842105263,0.473684211,4.368421053,5.44,0.735294118,21.92,0.392335766,0.24,SG
2004,Rasho Nesterovic,28.4,25.32,4.56,2.04,6.6,0,4.28,4.56,0.473684211,28,0.468571429,0,C
2004,Kirk Hinrich,38.125,10.79166667,21.54166667,4.208333333,0.875,6,8.5,6.72,0.803571429,32.92,0.386391252,0.04,PG
2004,Maurice Carter,10.5,2.75,1,0,0,1,2.25,0.8,0.8,1.4,0.314285714,0.84,SG
2004,Lindsey Hunter,9.75,5.583333333,7.083333333,3.25,0.5,1.166666667,2.833333333,0.32,0.625,5.72,0.342657343,0.52,SG
2004,Lonny Baxter,10.91304348,8.130434783,0.869565217,0.739130435,1.260869565,0.043478261,1.652173913,3.04,0.578947368,8.36,0.492822967,0.08,C-PF
2004,Matt Carroll,2.375,0.75,0.25,0.125,0,0.125,0.75,0.24,0.666666667,0.64,0.4375,0.68,SG
2004,Matt Barnes,13.15384615,11.61538462,3.692307692,2.076923077,0.230769231,0.153846154,3.384615385,2.44,0.704918033,5.52,0.456521739,0.48,SF
2004,Mateen Cleaves,15,7,19,4,2,0,5,0.08,0.5,0.92,0.304347826,0.96,PG
2004,Marquis Daniels,23.85,7.3,5.8,2.65,0.6,0.55,2.2,3.12,0.769230769,16.44,0.493917275,0.2,SG
2004,Marko Jaric,26.05263158,9.210526316,14.78947368,4.894736842,1.052631579,2.684210526,6.052631579,4.04,0.732673267,19.08,0.387840671,0.24,PG
2004,Mark Pope,0.666666667,1,0,0.333333333,0,0,1,0.04,0,0.08,0.5,0.88,PF
2004,Mark Madsen,10.79166667,11.33333333,1.166666667,1.375,0.75,0,1.958333333,4.72,0.483050847,8.16,0.495098039,0.04,C
2004,Mark Jackson,7.923076923,5.384615385,9.153846154,1.307692308,0.076923077,0.538461538,4.076923077,1.56,0.717948718,4,0.34,0.48,PG
2004,Mark Blount,33.72,23.56,3,3.2,4.24,0,6,8.84,0.719457014,24.16,0.566225166,0,C
2004,Marcus Haislip,6.2,3.533333333,0.266666667,0.4,0.8,0.066666667,0.6,1.12,0.714285714,2.96,0.486486486,0.4,PF
2004,Marcus Fizer,17.14285714,9.619047619,2.047619048,0.761904762,0.380952381,0.095238095,2.428571429,4.8,0.75,14,0.382857143,0.16,SF
2004,Linton Johnson,11.53333333,12.2,1.8,2.466666667,2.133333333,0.466666667,2.466666667,1.48,0.594594595,8.12,0.354679803,0.4,SF
2004,Marcus Camby,25.91666667,30.29166667,5.5,3.583333333,7.791666667,0,4.083333333,5.44,0.720588235,21.96,0.47723133,0.04,C
2004,Marc Jackson,25.75,15.75,2.25,1.5,0.75,0,3,3.24,0.790123457,6.84,0.415204678,0.68,PF
2004,Manu Ginobili,41.125,14.33333333,12.125,5.666666667,0.666666667,3.666666667,6.708333333,11.92,0.802013423,31.56,0.418250951,0.04,SG
2004,Malik Rose,23,13.91304348,3,1.565217391,1.043478261,0,4.869565217,9,0.813333333,16.16,0.428217822,0.08,PF
2004,Malik Allen,10.05263158,6.263157895,0.842105263,0.631578947,1.473684211,0,1.421052632,1.32,0.757575758,7.92,0.419191919,0.24,PF
2004,Maciej Lampe,9.6,4.4,0.9,0.3,0.3,0,1.5,0.52,0.769230769,3.52,0.488636364,0.6,C
2004,Luke Walton,7.25,5.291666667,4.708333333,1.166666667,0.333333333,0.541666667,1.833333333,1.76,0.704545455,6.12,0.424836601,0.04,PF
2004,Luke Ridnour,15.91666667,4.5,6.791666667,2.166666667,0.291666667,1.125,3.333333333,3.16,0.82278481,14,0.414285714,0.04,PG
2004,Lucious Harris,22.76190476,6.666666667,6.428571429,1.952380952,0.095238095,1.80952381,2.523809524,3.12,0.846153846,18.52,0.403887689,0.16,PG
2004,Lorenzen Wright,27.72727273,20.22727273,3.227272727,2.045454545,2.636363636,0,3.5,5.24,0.732824427,23.44,0.438566553,0.12,C
2004,Loren Woods,7.5625,8.375,0.625,0.6875,1.1875,0,1.625,2.2,0.6,3.84,0.458333333,0.36,C
2004,Marcus Banks,19.2,5.32,7,3.52,0.52,1.08,5,5.24,0.755725191,17.68,0.400452489,0,PG
2004,Rasual Butler,19,3.8125,1.4375,0.625,0.8125,3.125,1.75,0.84,0.761904762,10,0.476,0.36,SF
2004,Ray Allen,75.70588235,16.82352941,15.76470588,4.176470588,0.647058824,8.705882353,9.176470588,10.84,0.904059041,40.68,0.439528024,0.32,SG
2004,Tyrone Hill,3,2.666666667,0,0,0.333333333,0,0.666666667,0.16,0.75,0.2,0.6,0.88,PF
2004,Troy Murphy,31,19.22222222,2.222222222,1.333333333,1.888888889,0.555555556,3.777777778,3.2,0.75,9.72,0.440329218,0.64,PF
2004,Troy Hudson,19.81818182,3.181818182,6.363636364,0.636363636,0,2.818181818,3.090909091,1.32,0.818181818,8.28,0.38647343,0.56,PG
2004,Troy Bell,2.2,0.8,0.8,0.2,0,0,1.2,0.12,1,0.72,0.222222222,0.8,PG
2004,Trenton Hassell,16.24,10.28,5.32,1.44,2.16,0.16,1.84,2.44,0.786885246,15.24,0.464566929,0,SG
2004,Tremaine Fowlkes,3.666666667,4.416666667,1.166666667,0.75,0.25,0.083333333,1,0.72,0.722222222,1.92,0.3125,0.52,SF
2004,Travis Outlaw,1.333333333,0.666666667,0.166666667,0.166666667,0,0,0.166666667,0.16,0.5,0.28,0.428571429,0.76,PF
2004,Travis Hansen,8.2,4.666666667,1.266666667,0.666666667,0.6,0.6,1,1.08,0.814814815,5.2,0.353846154,0.4,SF
2004,Travis Best,7.772727273,3.090909091,5.090909091,1.409090909,0.181818182,0.136363636,1.5,1.84,0.869565217,6.88,0.372093023,0.12,PG
2004,Tracy Murray,2.666666667,1.666666667,0.333333333,0.333333333,0,0.666666667,0.666666667,0.04,0,0.48,0.25,0.88,SF
2004,Tracy McGrady,85.36363636,18.27272727,16.81818182,4.227272727,1.909090909,7.909090909,8.136363636,20,0.796,62.64,0.416985951,0.12,SG
2004,Tyronn Lue,31.96,7.48,12.68,2.44,0.2,3.2,4.96,5.24,0.770992366,28.56,0.432773109,0,PG
2004,Torraye Braggs,5.714285714,5.571428571,1,0.571428571,0.285714286,0,1.857142857,0.48,0.666666667,1.32,0.484848485,0.72,PF
2004,Tony Massenburg,10.91304348,8.173913043,1.260869565,0.608695652,0.782608696,0,1.956521739,2.52,0.682539683,8.76,0.474885845,0.08,PF
2004,Tony Delk,15.15384615,4.538461538,2.153846154,2.076923077,0.538461538,1.538461538,1.307692308,1.76,0.840909091,7.36,0.380434783,0.48,SG
2004,Tony Battie,17.73913043,15.60869565,2.52173913,1.130434783,2.913043478,0.086956522,2.739130435,3.56,0.741573034,15.36,0.442708333,0.08,C
2004,Toni Kukoc,25.66666667,11.29166667,8.333333333,2.458333333,0.875,2.041666667,4.583333333,7.96,0.728643216,20.24,0.416996047,0.04,PF
2004,Tom Gugliotta,8.05,9.35,3.15,1.55,0.6,0.05,1.95,1.12,0.714285714,8.12,0.344827586,0.2,PF
2004,Tim Thomas,42.17391304,13.91304348,5.391304348,2.782608696,0.869565217,3.173913043,5.043478261,8.72,0.78440367,32.52,0.446494465,0.08,SF
2004,Tim Duncan,64.08333333,35.79166667,8.875,2.583333333,7.708333333,0.083333333,7.625,23.52,0.598639456,47.24,0.50127011,0.04,PF
2004,Tierre Brown,3,0.5,1,0,0,0,3.5,0.16,0.5,0.16,0.5,0.92,PG
2004,Theron Smith,5.5,5.125,0.875,0.625,0.625,0.75,1.75,0.32,0.75,1.72,0.372093023,0.68,SF
2004,Theo Ratliff,26.88,24.56,2.84,2.16,12.28,0,4.8,8.68,0.64516129,21.96,0.484517304,0,C
2004,Tayshaun Prince,33.64,15.6,7.64,2.52,2.76,2.28,4.76,5.64,0.765957447,28.92,0.467496542,0,SF
2004,Tony Parker,47.7826087,10.30434783,17.86956522,2.652173913,0.304347826,2.695652174,7.782608696,10.88,0.702205882,37.84,0.447145877,0.08,PG
2004,Tamar Slay,5.3,2.5,1.4,0.7,0.1,0.4,1.1,0.56,0.5,2.4,0.35,0.6,SG
2004,Tyson Chandler,15.21428571,19.28571429,1.642857143,1.214285714,3.071428571,0,2.714285714,4.72,0.669491525,6.32,0.424050633,0.44,PF
2004,Vin Baker,31.23529412,16.47058824,3.882352941,1.705882353,1.882352941,0.058823529,4.529411765,6.28,0.72611465,17.28,0.481481481,0.32,PF
2004,Kelvin Cato,19,21.45454545,3.272727273,2.363636364,4.363636364,0,3.818181818,5.68,0.676056338,14.4,0.447222222,0.12,PF
2004,Zydrunas Ilgauskas,49.48,26.12,4.36,1.56,8.04,0.08,6.52,16.24,0.746305419,38.6,0.482901554,0,C
2004,Zoran Planinic,7.65,2.75,3.4,0.65,0.15,0.45,1.8,2.4,0.633333333,5.16,0.410852713,0.2,SG
2004,Zendon Hamilton,9.388888889,8.111111111,0.722222222,0.444444444,0.444444444,0,1.5,3.84,0.697916667,3.8,0.536842105,0.28,C
2004,Zeljko Rebraca,7,4.461538462,0.461538462,0.384615385,0.846153846,0,1.307692308,1.2,0.766666667,3.08,0.441558442,0.48,C
2004,Zaza Pachulia,9.238095238,8.285714286,0.619047619,1,0.571428571,0,1.619047619,3.6,0.644444444,7,0.388571429,0.16,C
2004,Zarko Cabarkapa,10.68421053,5.210526316,2.105263158,0.526315789,0.684210526,0.315789474,2.842105263,2.12,0.660377358,7.88,0.411167513,0.24,PF
2004,Udonis Haslem,23.91304348,20.56521739,2.217391304,1.434782609,1.043478261,0,3.217391304,7.32,0.765027322,17.88,0.458612975,0.08,PF
2004,Zach Randolph,65.04,34.04,6.52,2.72,1.64,0.04,9.88,15.72,0.760814249,54.72,0.484649123,0,PF
2004,Willie Green,21.41176471,3.823529412,3.117647059,1.529411765,0.294117647,1.117647059,3.470588235,3.24,0.728395062,14.28,0.400560224,0.32,SG
2004,Wesley Person,17.78947368,6.157894737,3.473684211,1,0.473684211,2.894736842,2,1.56,0.794871795,12.56,0.401273885,0.24,SG
2004,Walter McCarty,24.2,9.56,4.96,2.88,0.88,5.48,3.64,3.28,0.756097561,20.92,0.388145315,0,PF
2004,Wally Szczerbiak,31.66666667,9.777777778,3.666666667,1.333333333,0.111111111,2.222222222,3.111111111,2.56,0.828125,9.44,0.449152542,0.64,SF
2004,Voshon Lenard,45.13043478,8.695652174,6.565217391,2.652173913,0.52173913,4.608695652,4.391304348,7.28,0.791208791,37.32,0.422293676,0.08,SG
2004,Vladimir Stepania,6.75,7.8125,1.4375,0.6875,0.9375,0,1.1875,1.44,0.611111111,4.12,0.417475728,0.36,C
2004,Vladimir Radmanovic,38.54166667,16.91666667,5.916666667,3.333333333,1.75,5.833333333,4.541666667,5.08,0.748031496,32.48,0.424876847,0.04,PF
2004,Vlade Divac,32,18.52,17.28,2.28,3.08,0.08,6.92,10.4,0.653846154,26.72,0.47005988,0,C
2004,Vitaly Potapenko,19.95652174,12.56521739,2.304347826,0.956521739,1.217391304,0,3.347826087,3.68,0.641304348,16.36,0.488997555,0.08,C
2004,Vince Carter,68.54166667,14.54166667,14.5,3.666666667,2.708333333,3.875,9.333333333,16.68,0.805755396,58.28,0.417295813,0.04,SG
2004,Yao Ming,57.24,29.4,4.88,0.88,6.24,0,8.16,17.84,0.80941704,41,0.52195122,0,C
2004,T.J. Ford,21.72222222,9.833333333,19.77777778,3.333333333,0.166666667,0.277777778,7.722222222,3.92,0.816326531,15.92,0.384422111,0.28,PG
2004,Stromile Swift,29.08,15.12,1.52,2.24,4.72,0.04,3.52,10.48,0.72519084,22.84,0.469352014,0,PF
2004,Ryan Bowen,2.19047619,4.142857143,0.857142857,0.857142857,0.761904762,0,0.285714286,0.48,0.833333333,2.12,0.339622642,0.16,PF
2004,Rusty LaRue,2,1.5,1,1,0,0.5,2,0.08,0.5,0.12,0.333333333,0.92,PG
2004,Ruben Patterson,21.125,11.16666667,5.791666667,3.5,0.875,0.083333333,4.375,7.6,0.552631579,15.8,0.506329114,0.04,SF
2004,Ruben Boumtje-Boumtje,1,0.25,0.25,0,0.25,0,0,0.08,1,0.2,0.2,0.84,C
2004,Ronald Dupree,19.46666667,11.13333333,3.666666667,2.133333333,1.2,0.266666667,3.4,4.2,0.628571429,11.28,0.393617021,0.4,SF
2004,Ron Mercer,13.92857143,3.5,1.571428571,1,0.357142857,0.142857143,1.857142857,0.68,0.764705882,8.44,0.426540284,0.44,SG
2004,Rodney White,22.54166667,6.875,2.5,1.333333333,0.833333333,1.375,3.25,4.16,0.75,18.72,0.459401709,0.04,SF
2004,Rodney Rogers,23.43478261,13.34782609,5.956521739,2.565217391,1.173913043,2.173913043,4.260869565,3.92,0.765306122,20.2,0.40990099,0.08,PF
2004,Rodney Buford,3.416666667,1.25,0.583333333,0.5,0.083333333,0,0.333333333,0.24,0.5,2.24,0.339285714,0.52,SF
2004,Rod Strickland,20.10526316,8.157894737,12.84210526,1.842105263,0.578947368,0.526315789,4.473684211,3.92,0.734693878,14.12,0.424929178,0.24,PG
2004,Ryan Humphrey,2,3,1,1,0,0,2,0,,0.16,0.25,0.96,PF
2004,Robert Traylor,14.48,10.48,1.72,1.56,1.48,0.08,2.48,5.12,0.546875,11.48,0.505226481,0,C
2004,Robert Horry,15.68,10.88,4.04,1.92,1.96,1.64,2.2,4.28,0.644859813,13.92,0.405172414,0,PF
2004,Robert Archibald,2.285714286,3.714285714,0.928571429,1,0.214285714,0,0.714285714,1.24,0.451612903,1.32,0.272727273,0.44,C-PF
2004,Ricky Davis,45.6,14.32,10.36,3.84,0.88,2.08,7.56,10.92,0.717948718,38,0.469473684,0,SF-SG
2004,Rick Fox,16.63636364,9.272727273,8.909090909,2.636363636,0.363636364,1.363636364,4.363636364,1.2,0.733333333,7.44,0.392473118,0.56,SF
2004,Rick Brunson,7.866666667,2.466666667,5.466666667,1.666666667,0.2,0.733333333,2.2,1.24,0.870967742,4.2,0.380952381,0.4,PG
2004,Richie Frahm,9.631578947,2.947368421,1.263157895,0.842105263,0.210526316,1.789473684,0.368421053,1.04,0.884615385,5.56,0.45323741,0.24,SF
2004,Richard Jefferson,60.6,18.56,12.6,3.68,1.12,1.92,7.92,18.72,0.762820513,44.6,0.497757848,0,SF
2004,Richard Hamilton,55,11.16,12.4,4.12,0.68,0.72,8.4,13.68,0.868421053,46.64,0.454545455,0,SG
2004,Reggie Miller,32,7.52,9.96,2.6,0.44,5.36,2.72,6.6,0.884848485,23.76,0.437710438,0,SG
2004,Reggie Evans,8.68,16.32,1.32,2.16,0.4,0,2.6,5.92,0.560810811,6.6,0.406060606,0,PF
2004,Reece Gaines,4.058823529,2.294117647,2.352941176,0.647058824,0.117647059,0.176470588,1.058823529,1,0.64,3.44,0.290697674,0.32,PG
2004,Robert Pack,4.454545455,1.636363636,2.454545455,1.090909091,0.090909091,0,1.454545455,0.24,0.833333333,2.08,0.423076923,0.56,PG
2004,Sam Cassell,64.12,10.84,23.68,4.08,0.72,2.96,8.8,13.24,0.873111782,50.8,0.488188976,0,PG
2004,Samaki Walker,7,7.466666667,0.4,0.6,0.733333333,0,1,1.76,0.659090909,3.96,0.383838384,0.4,PF
2004,Samuel Dalembert,26.08,25.04,0.84,1.76,7.56,0,3.44,6.96,0.643678161,19.96,0.541082164,0,C
2004,Steven Hunter,8.130434783,7.391304348,0.52173913,0.217391304,3.173913043,0,1.260869565,2.76,0.333333333,6.2,0.529032258,0.08,C
2004,Steve Nash,45.12,9.28,27.48,2.68,0.32,4.16,8.36,10.04,0.916334661,33.8,0.469822485,0,PG
2004,Steve Francis,54.58333333,18.04166667,20.54166667,5.791666667,1.458333333,3.041666667,12.25,17.4,0.774712644,44.68,0.402864816,0.04,PG
2004,Steve Blake,17.76,4.68,8.36,2.28,0.28,3,5.12,2.68,0.820895522,16.28,0.385749386,0,PG
2004,Stephon Marbury,65.56,10.52,28.76,5.16,0.36,3.48,9.96,17.44,0.816513761,55.44,0.431457431,0,PG
2004,Stephen Jackson,58,14.8,9.76,5.68,0.8,5.8,8.92,11.88,0.784511785,50.44,0.425059477,0,SF
2004,Stacey Augmon,16.54166667,7.25,3.541666667,2.291666667,0.625,0.041666667,3.166666667,5.56,0.791366906,13.88,0.412103746,0.04,SF
2004,Speedy Claxton,31.7,7.8,13.35,4.85,0.45,0.2,5.1,8.96,0.8125,20.96,0.427480916,0.2,PG
2004,Slavko Vranes,0,0,0,0,0,0,0,0,,0.04,0,0.96,C
2004,Shawn Marion,59.92,29.48,8.56,6.68,4.16,3.6,6.24,10.72,0.850746269,53.64,0.439970172,0,SF
2004,Shawn Bradley,9.52173913,7.52173913,0.869565217,1.434782609,3.217391304,0,0.739130435,1.96,0.836734694,7.52,0.473404255,0.08,C
2004,Shareef Abdur-Rahim,55.36,25.56,6.96,2.72,1.48,0.36,7.36,17.16,0.869463869,42.16,0.475332068,0,PF
2004,Shaquille O'Neal,65.40909091,34.95454545,8.909090909,1.545454545,7.545454545,0,8.863636364,27.04,0.48964497,37.92,0.584388186,0.12,C
2004,Shane Heal,7.333333333,1.333333333,1.666666667,0.333333333,0,1.333333333,1.666666667,0.2,0.8,0.96,0.291666667,0.88,PG
2004,Shane Battier,26.76,12.12,4.04,4.04,2.32,2.6,2.24,6.56,0.731707317,21.72,0.445672192,0,SF
2004,Shandon Anderson,25.4,8.88,4.88,2.72,0.68,1.44,4.72,6.44,0.763975155,22.56,0.421985816,0,SG
2004,Shammond Williams,13.42105263,3.157894737,6.105263158,1.947368421,0.105263158,1.578947368,2.473684211,2.32,0.879310345,9.28,0.375,0.24,SG-PG
2004,Sean Rooks,6.409090909,4.409090909,1.318181818,0.636363636,0.454545455,0,1,1.48,0.891891892,6.04,0.357615894,0.12,C
2004,Sean Lampley,8.5,2.75,0.5,0,0.25,0,0.75,0.48,0.666666667,0.8,0.65,0.84,SF
2004,Scottie Pippen,15.11111111,7.555555556,5.555555556,2.333333333,1,1.444444444,3.222222222,1.08,0.62962963,5.6,0.378571429,0.64,SF
2004,Scott Williams,11.64705882,7.764705882,1,1.176470588,0.941176471,0.117647059,0.941176471,1.08,0.592592593,7.44,0.483870968,0.32,C
2004,Scott Padgett,9.090909091,6.318181818,1.045454545,0.545454545,0.590909091,1.272727273,1,1.28,0.75,6.68,0.443113772,0.12,PF
2004,Scot Pollard,4.416666667,6.833333333,0.416666667,0.958333333,1.083333333,0,0.916666667,0.84,0.571428571,4.56,0.412280702,0.04,C
2004,Sasha Pavlovic,15.28,6.36,2.4,1.64,0.64,0.76,2.68,3.36,0.773809524,15.04,0.396276596,0,SF
2004,Raul Lopez,22.88,6.2,12.2,2.48,0.08,1,6.96,4.68,0.863247863,20.68,0.431334623,0,PG
2004,Keith Van Horn,46.48,20.04,4.8,2.72,1.32,3.72,6.76,11.6,0.85862069,36.12,0.454042082,0,SF
2004,Keith Bogans,21.65217391,13.7826087,4.260869565,2,0.434782609,2.913043478,3.260869565,4.12,0.631067961,18.16,0.4030837,0.08,SF
2004,Chucky Atkins,25.61904762,4.428571429,10.61904762,2.142857143,0.095238095,3.857142857,4.380952381,3.88,0.75257732,19.36,0.396694215,0.16,PG
2004,Christian Laettner,14.94736842,12.21052632,4.684210526,1.947368421,1.473684211,0.315789474,2.210526316,2,0.8,10.24,0.46484375,0.24,PF
2004,Chris Wilcox,25.40909091,13.86363636,2.318181818,1.318181818,0.909090909,0,3.636363636,6,0.7,17.44,0.520642202,0.12,C
2004,Chris Whitney,5.875,1.875,1.75,0.75,0.25,1,0.75,0.2,1,1.8,0.377777778,0.68,PG
2004,Chris Webber,61.42857143,28.57142857,15,4.428571429,2.857142857,0.142857143,8.571428571,4.56,0.710526316,16.84,0.413301663,0.72,PF
2004,Chris Mihm,19.28,16.52,0.84,1.48,2.52,0,3.6,6.64,0.662650602,15.24,0.488188976,0,C-PF
2004,Chris Kaman,19.96,18.44,3.4,0.92,2.92,0,6.2,5.68,0.697183099,17.4,0.459770115,0,C
2004,Chris Jefferies,8.4,2.9,0.7,0.4,0.7,1.7,1.9,0.8,0.65,2.88,0.375,0.6,SF-SG
2004,Chris Crawford,25.86363636,7.954545455,2.045454545,1.681818182,0.909090909,2,2.5,4.76,0.865546218,18.84,0.447983015,0.12,PF
2004,Chris Bosh,34.44,22.28,3.12,2.36,4.24,0.2,4.28,11.52,0.701388889,28.48,0.459269663,0,C
2004,Clifford Robinson,38.68,12.88,10.84,2.72,2.92,4.48,6.92,6.92,0.710982659,37.8,0.387301587,0,PF
2004,Chris Andersen,10.125,12.41666667,1.458333333,1.416666667,4.75,0,2,4.28,0.588785047,8.12,0.443349754,0.04,PF
2004,Chauncey Billups,54.91666667,11.5,18.58333333,3.5,0.333333333,5.416666667,7.875,18.4,0.87826087,39.84,0.393574297,0.04,PG
2004,Charlie Ward,17.66666667,6,8.958333333,2.666666667,0.458333333,3.5,4,1.08,0.740740741,15.6,0.41025641,0.04,PG
2004,Charles Oakley,3,1.666666667,0.666666667,0,0,0,0.333333333,0.24,0.833333333,0.24,0.333333333,0.88,PF
2004,Cezary Trybanski,0.25,0.25,0,0.25,0.25,0,0.5,0.08,0.5,0.16,0,0.84,C
